unit_id,treatment,checkout_completed,pre_purchase_score
shopper_0009742,0,0,0.63143395
shopper_0009743,0,0,0.06820407
shopper_0009744,1,0,0.19051716
shopper_0009745,1,0,0.38308948
shopper_0009746,1,0,0.39496353
shopper_0009747,1,0,0.27806246
shopper_0009748,0,0,0.87891360
shopper_0009749,1,1,0.43435779
shopper_0009750,0,0,0.65148074
shopper_0009751,1,0,0.59074889
shopper_0009752,1,0,0.67634773
shopper_0009753,1,1,0.48127173
shopper_0009754,0,0,0.18082357
shopper_0009755,0,0,0.53805458
shopper_0009756,1,1,0.80314065
shopper_0009757,0,0,0.33218095
shopper_0009758,1,0,0.37975180
shopper_0009759,0,0,0.35947585
shopper_0009760,1,0,0.76869964
shopper_0009761,1,0,0.54736456
shopper_0009762,1,0,0.77445830
shopper_0009763,0,0,0.44174766
shopper_0009764,1,0,0.94068711
shopper_0009765,0,0,0.60428025
shopper_0009766,0,0,0.21754849
shopper_0009767,0,0,0.20336295
shopper_0009768,1,0,0.70064398
shopper_0009769,1,0,0.50408606
shopper_0009770,1,0,0.14181787
shopper_0009771,0,0,0.96136506
shopper_0009772,1,0,0.84922399
shopper_0009773,0,0,0.58400030
shopper_0009774,1,0,0.83341996
shopper_0009775,1,0,0.89933330
shopper_0009776,0,0,0.74349549
shopper_0009777,1,0,0.25693418
shopper_0009778,1,0,0.38735251
shopper_0009779,0,0,0.26469032
shopper_0009780,1,0,0.53419589
shopper_0009781,0,0,0.26402886
shopper_0009782,0,0,0.44594266
shopper_0009783,1,0,0.51342494
shopper_0009784,0,1,0.75879688
shopper_0009785,0,0,0.84941358
shopper_0009786,0,0,0.43507753
shopper_0009787,0,1,0.60638215
shopper_0009788,0,0,0.32066346
shopper_0009789,1,0,0.35450131
shopper_0009790,0,0,0.78717078
shopper_0009791,1,1,0.31362827
shopper_0009792,0,0,0.50095927
shopper_0009793,0,0,0.26771424
shopper_0009794,0,1,0.30233748
shopper_0009795,0,0,0.11733961
shopper_0009796,1,0,0.60094491
shopper_0009797,1,1,0.46177631
shopper_0009798,1,0,0.56488307
shopper_0009799,1,0,0.26576339
shopper_0009800,0,0,0.19118318
shopper_0009801,1,0,0.70005065
shopper_0009802,1,0,0.39626992
shopper_0009803,0,0,0.67313154
shopper_0009804,1,0,0.29305665
shopper_0009805,0,0,0.95646949
shopper_0009806,1,0,0.11806228
shopper_0009807,0,0,0.15625019
shopper_0009808,1,0,0.51166295
shopper_0009809,1,0,0.56858116
shopper_0009810,0,0,0.90138212
shopper_0009811,1,0,0.57027946
shopper_0009812,1,0,0.14038795
shopper_0009813,0,0,0.58545622
shopper_0009814,0,0,0.25068338
shopper_0009815,0,0,0.47659203
shopper_0009816,0,0,0.40299278
shopper_0009817,0,0,0.70035384
shopper_0009818,1,0,0.86143596
shopper_0009819,0,0,0.45781346
shopper_0009820,1,0,0.53630344
shopper_0009821,1,0,0.30193925
shopper_0009822,0,0,0.01868092
shopper_0009823,0,0,0.78784766
shopper_0009824,1,0,0.60170862
shopper_0009825,0,0,0.30527834
shopper_0009826,1,0,0.32078581
shopper_0009827,0,0,0.80173903
shopper_0009828,0,0,0.56127868
shopper_0009829,0,0,0.38497599
shopper_0009830,1,0,0.10968610
shopper_0009831,1,0,0.53467090
shopper_0009832,1,0,0.69103805
shopper_0009833,1,0,0.28126129
shopper_0009834,0,0,0.37492005
shopper_0009835,1,1,0.60010804
shopper_0009836,1,0,0.82914296
shopper_0009837,0,0,0.62858110
shopper_0009838,1,0,0.39236757
shopper_0009839,1,0,0.34387711
shopper_0009840,1,0,0.40352099
shopper_0009841,1,0,0.71214268
shopper_0009842,0,0,0.30124435
shopper_0009843,0,0,0.61071139
shopper_0009844,0,0,0.83496497
shopper_0009845,0,0,0.71482811
shopper_0009846,1,0,0.57961405
shopper_0009847,0,0,0.71638672
shopper_0009848,0,0,0.36305004
shopper_0009849,1,0,0.56051651
shopper_0009850,0,0,0.91845555
shopper_0009851,0,1,0.62881807
shopper_0009852,1,0,0.82339583
shopper_0009853,0,0,0.53112640
shopper_0009854,0,1,0.76093700
shopper_0009855,1,0,0.44509482
shopper_0009856,0,0,0.41784036
shopper_0009857,1,0,0.20429311
shopper_0009858,1,0,0.13988717
shopper_0009859,0,0,0.33652130
shopper_0009860,0,0,0.44169267
shopper_0009861,1,1,0.19395468
shopper_0009862,0,0,0.66928748
shopper_0009863,1,0,0.18274837
shopper_0009864,0,0,0.58428539
shopper_0009865,0,0,0.59333359
shopper_0009866,0,0,0.72420874
shopper_0009867,1,0,0.82678835
shopper_0009868,0,0,0.36393354
shopper_0009869,1,0,0.27720183
shopper_0009870,1,0,0.65274808
shopper_0009871,1,0,0.46926224
shopper_0009872,1,0,0.64205098
shopper_0009873,0,0,0.76593267
shopper_0009874,1,0,0.42345376
shopper_0009875,0,0,0.37143148
shopper_0009876,0,0,0.53865434
shopper_0009877,1,0,0.57497221
shopper_0009878,1,0,0.42207074
shopper_0009879,0,0,0.27588480
shopper_0009880,1,0,0.61496400
shopper_0009881,0,0,0.30596685
shopper_0009882,1,0,0.46529397
shopper_0009883,0,0,0.23818307
shopper_0009884,0,0,0.39104373
shopper_0009885,1,0,0.16356195
shopper_0009886,1,0,0.52447664
shopper_0009887,0,0,0.46713193
shopper_0009888,1,1,0.42386027
shopper_0009889,0,0,0.50465645
shopper_0009890,0,0,0.48651196
shopper_0009891,0,0,0.84186303
shopper_0009892,0,0,0.10751372
shopper_0009893,1,1,0.37565595
shopper_0009894,1,0,0.71294288
shopper_0009895,1,0,0.96841423
shopper_0009896,0,0,0.12946761
shopper_0009897,0,1,0.54561907
shopper_0009898,0,0,0.21840155
shopper_0009899,0,0,0.43376204
shopper_0009900,1,0,0.30134761
shopper_0009901,0,0,0.26706951
shopper_0009902,1,0,0.63372155
shopper_0009903,1,0,0.40011372
shopper_0009904,1,0,0.49197234
shopper_0009905,0,0,0.24743975
shopper_0009906,1,0,0.47882872
shopper_0009907,0,1,0.88900363
shopper_0009908,0,0,0.59261356
shopper_0009909,0,0,0.39440230
shopper_0009910,1,1,0.84233092
shopper_0009911,0,0,0.69152268
shopper_0009912,1,0,0.76550562
shopper_0009913,1,0,0.19975211
shopper_0009914,0,0,0.63599273
shopper_0009915,1,0,0.90469977
shopper_0009916,0,0,0.49518891
shopper_0009917,0,0,0.44616229
shopper_0009918,0,0,0.33868193
shopper_0009919,0,0,0.36153081
shopper_0009920,0,0,0.34325720
shopper_0009921,1,0,0.52776091
shopper_0009922,1,0,0.37560819
shopper_0009923,0,0,0.94445795
shopper_0009924,1,0,0.93224652
shopper_0009925,1,0,0.41212312
shopper_0009926,0,0,0.55940970
shopper_0009927,0,0,0.53364920
shopper_0009928,1,1,0.52408468
shopper_0009929,1,0,0.95717283
shopper_0009930,0,0,0.64965166
shopper_0009931,1,0,0.67546979
shopper_0009932,0,0,0.38277214
shopper_0009933,1,0,0.62218269
shopper_0009934,1,0,0.65748953
shopper_0009935,1,0,0.22308901
shopper_0009936,0,0,0.14780081
shopper_0009937,1,0,0.43487173
shopper_0009938,0,0,0.66435096
shopper_0009939,0,0,0.70522143
shopper_0009940,1,0,0.52842736
shopper_0009941,1,0,0.47438288
shopper_0009942,1,0,0.08566311
shopper_0009943,0,0,0.32936339
shopper_0009944,1,0,0.72288202
shopper_0009945,0,0,0.46105271
shopper_0009946,1,0,0.39198650
shopper_0009947,0,0,0.07258836
shopper_0009948,1,0,0.38606837
shopper_0009949,1,0,0.20250393
shopper_0009950,0,0,0.90615001
shopper_0009951,1,0,0.70901636
shopper_0009952,0,0,0.42914909
shopper_0009953,1,0,0.43480672
shopper_0009954,0,0,0.88913637
shopper_0009955,0,0,0.27380063
shopper_0009956,1,0,0.43552336
shopper_0009957,1,0,0.31989646
shopper_0009958,0,0,0.31494960
shopper_0009959,1,0,0.24755513
shopper_0009960,1,0,0.49999345
shopper_0009961,0,0,0.53015841
shopper_0009962,1,0,0.28273089
shopper_0009963,1,0,0.16876060
shopper_0009964,0,0,0.26818875
shopper_0009965,1,0,0.36094168
shopper_0009966,0,0,0.77968187
shopper_0009967,1,0,0.25194611
shopper_0009968,1,0,0.35128268
shopper_0009969,1,0,0.57257310
shopper_0009970,1,0,0.31399344
shopper_0009971,1,0,0.45108358
shopper_0009972,1,0,0.74794235
shopper_0009973,1,0,0.23016183
shopper_0009974,1,0,0.24321729
shopper_0009975,0,0,0.13071175
shopper_0009976,1,0,0.49806128
shopper_0009977,1,0,0.53017831
shopper_0009978,1,0,0.22150331
shopper_0009979,1,0,0.05689177
shopper_0009980,1,0,0.47902476
shopper_0009981,1,0,0.64889348
shopper_0009982,0,0,0.57000010
shopper_0009983,1,0,0.04705465
shopper_0009984,0,0,0.69555892
shopper_0009985,1,0,0.13332295
shopper_0009986,1,0,0.12780164
shopper_0009987,1,0,0.73642143
shopper_0009988,0,0,0.72823492
shopper_0009989,0,0,0.43440611
shopper_0009990,0,0,0.58156729
shopper_0009991,1,0,0.95032719
shopper_0009992,1,0,0.17612867
shopper_0009993,1,0,0.23453858
shopper_0009994,0,0,0.71372492
shopper_0009995,1,0,0.30532937
shopper_0009996,1,0,0.92321087
shopper_0009997,1,0,0.43362922
shopper_0009998,1,0,0.37100988
shopper_0009999,1,1,0.44529059
shopper_0010000,0,0,0.35516330
shopper_0010001,1,0,0.75821418
shopper_0010002,0,0,0.43627472
shopper_0010003,0,0,0.44739594
shopper_0010004,1,0,0.09011314
shopper_0010005,0,1,0.14416488
shopper_0010006,1,0,0.77083867
shopper_0010007,1,0,0.72866556
shopper_0010008,0,0,0.06671807
shopper_0010009,0,0,0.40012883
shopper_0010010,1,0,0.30554366
shopper_0010011,0,0,0.24224559
shopper_0010012,1,0,0.21409763
shopper_0010013,0,1,0.90032879
shopper_0010014,0,0,0.75665716
shopper_0010015,1,0,0.88046640
shopper_0010016,0,0,0.64280210
shopper_0010017,1,1,0.67718415
shopper_0010018,1,0,0.53690936
shopper_0010019,1,0,0.69951996
shopper_0010020,0,0,0.11217208
shopper_0010021,0,0,0.36409242
shopper_0010022,1,0,0.57464232
shopper_0010023,0,0,0.69680804
shopper_0010024,1,0,0.45379299
shopper_0010025,1,0,0.27449014
shopper_0010026,1,0,0.57482713
shopper_0010027,1,0,0.69611312
shopper_0010028,0,0,0.60853626
shopper_0010029,1,0,0.38373735
shopper_0010030,1,0,0.74908997
shopper_0010031,0,0,0.16119023
shopper_0010032,1,0,0.48355545
shopper_0010033,0,0,0.69999667
shopper_0010034,1,0,0.25153242
shopper_0010035,1,0,0.66576655
shopper_0010036,1,0,0.56355414
shopper_0010037,1,1,0.18533895
shopper_0010038,1,0,0.22956679
shopper_0010039,1,0,0.44611805
shopper_0010040,1,0,0.34938576
shopper_0010041,1,0,0.49408131
shopper_0010042,0,0,0.68794782
shopper_0010043,1,0,0.49114654
shopper_0010044,0,0,0.30616529
shopper_0010045,1,0,0.62765725
shopper_0010046,1,0,0.69698156
shopper_0010047,0,0,0.92198620
shopper_0010048,0,0,0.23045603
shopper_0010049,1,0,0.45620943
shopper_0010050,1,1,0.86196059
shopper_0010051,0,0,0.85557243
shopper_0010052,1,0,0.80577587
shopper_0010053,1,0,0.08344108
shopper_0010054,0,1,0.61269042
shopper_0010055,1,0,0.62459213
shopper_0010056,1,0,0.64926053
shopper_0010057,1,0,0.70846105
shopper_0010058,1,0,0.67068575
shopper_0010059,0,0,0.40702185
shopper_0010060,1,0,0.59170986
shopper_0010061,1,1,0.55921664
shopper_0010062,1,0,0.33193368
shopper_0010063,0,0,0.61241314
shopper_0010064,0,0,0.14848428
shopper_0010065,0,0,0.18118815
shopper_0010066,1,0,0.29229966
shopper_0010067,1,1,0.57231153
shopper_0010068,0,0,0.80030649
shopper_0010069,0,0,0.37942563
shopper_0010070,0,0,0.49627640
shopper_0010071,0,0,0.19589109
shopper_0010072,0,0,0.48904171
shopper_0010073,1,0,0.49041120
shopper_0010074,1,0,0.54539186
shopper_0010075,1,0,0.31237499
shopper_0010076,0,1,0.82622854
shopper_0010077,1,0,0.60339516
shopper_0010078,1,1,0.49663062
shopper_0010079,0,1,0.79175476
shopper_0010080,1,0,0.32675996
shopper_0010081,0,0,0.74810233
shopper_0010082,1,0,0.34600711
shopper_0010083,1,0,0.07129929
shopper_0010084,0,0,0.76543368
shopper_0010085,0,0,0.55812969
shopper_0010086,1,0,0.10820074
shopper_0010087,0,0,0.87790052
shopper_0010088,0,0,0.55495441
shopper_0010089,0,0,0.89332480
shopper_0010090,1,0,0.17199408
shopper_0010091,0,0,0.27656597
shopper_0010092,1,0,0.21615229
shopper_0010093,1,0,0.68376425
shopper_0010094,1,1,0.71240365
shopper_0010095,0,0,0.30090610
shopper_0010096,0,0,0.40577832
shopper_0010097,0,1,0.63350128
shopper_0010098,1,0,0.58176455
shopper_0010099,0,1,0.50535304
shopper_0010100,1,0,0.63533701
shopper_0010101,0,0,0.69250287
shopper_0010102,1,0,0.97087760
shopper_0010103,1,0,0.67682365
shopper_0010104,0,0,0.46217226
shopper_0010105,0,0,0.25703646
shopper_0010106,0,0,0.65964896
shopper_0010107,1,0,0.89496290
shopper_0010108,0,0,0.18127766
shopper_0010109,1,0,0.38764885
shopper_0010110,0,0,0.26148639
shopper_0010111,0,0,0.30773042
shopper_0010112,1,0,0.27544019
shopper_0010113,0,0,0.51815650
shopper_0010114,0,0,0.40171702
shopper_0010115,1,0,0.45991820
shopper_0010116,0,0,0.63391382
shopper_0010117,1,0,0.44927410
shopper_0010118,1,0,0.64139752
shopper_0010119,1,0,0.91738409
shopper_0010120,0,0,0.64541037
shopper_0010121,1,1,0.59080031
shopper_0010122,1,0,0.61744610
shopper_0010123,1,0,0.25670143
shopper_0010124,0,0,0.22026010
shopper_0010125,1,0,0.14653802
shopper_0010126,1,1,0.34022676
shopper_0010127,1,0,0.52602037
shopper_0010128,0,0,0.58119813
shopper_0010129,1,0,0.62226402
shopper_0010130,1,0,0.59934230
shopper_0010131,0,0,0.34003611
shopper_0010132,1,0,0.42543011
shopper_0010133,1,0,0.16562256
shopper_0010134,0,0,0.34008183
shopper_0010135,1,1,0.37844466
shopper_0010136,0,0,0.48333999
shopper_0010137,1,0,0.32345179
shopper_0010138,0,0,0.73349677
shopper_0010139,1,0,0.72160927
shopper_0010140,1,0,0.68077673
shopper_0010141,0,0,0.62638705
shopper_0010142,0,0,0.45319285
shopper_0010143,0,1,0.39167186
shopper_0010144,0,0,0.63361740
shopper_0010145,1,0,0.64420764
shopper_0010146,0,0,0.58217800
shopper_0010147,1,0,0.78789628
shopper_0010148,0,0,0.69202681
shopper_0010149,0,0,0.28900478
shopper_0010150,0,0,0.07255276
shopper_0010151,1,0,0.76889528
shopper_0010152,0,0,0.53550872
shopper_0010153,1,0,0.54355929
shopper_0010154,1,0,0.18894332
shopper_0010155,1,0,0.67232526
shopper_0010156,1,1,0.37675539
shopper_0010157,1,0,0.44771724
shopper_0010158,1,0,0.43087367
shopper_0010159,0,1,0.93055285
shopper_0010160,1,0,0.27733641
shopper_0010161,1,0,0.24625521
shopper_0010162,1,0,0.70530593
shopper_0010163,1,0,0.78024875
shopper_0010164,1,0,0.45642766
shopper_0010165,1,0,0.53347836
shopper_0010166,1,0,0.81519583
shopper_0010167,0,0,0.85935100
shopper_0010168,0,0,0.34986884
shopper_0010169,0,0,0.22097546
shopper_0010170,1,0,0.66397001
shopper_0010171,0,0,0.59256447
shopper_0010172,1,0,0.76634203
shopper_0010173,1,0,0.18667100
shopper_0010174,0,0,0.60897828
shopper_0010175,0,0,0.61977290
shopper_0010176,0,0,0.94525965
shopper_0010177,1,0,0.05005913
shopper_0010178,1,0,0.34690313
shopper_0010179,0,1,0.41330940
shopper_0010180,1,0,0.74861128
shopper_0010181,1,0,0.23512889
shopper_0010182,1,0,0.39647832
shopper_0010183,0,0,0.63848482
shopper_0010184,1,0,0.24689494
shopper_0010185,1,0,0.58956666
shopper_0010186,0,1,0.20821394
shopper_0010187,0,1,0.29341923
shopper_0010188,0,0,0.44586668
shopper_0010189,0,0,0.34892636
shopper_0010190,0,0,0.64859108
shopper_0010191,0,0,0.59052490
shopper_0010192,1,1,0.48082299
shopper_0010193,1,0,0.96571926
shopper_0010194,1,0,0.17174827
shopper_0010195,1,0,0.09147703
shopper_0010196,1,0,0.92121161
shopper_0010197,1,0,0.84300791
shopper_0010198,1,1,0.68946922
shopper_0010199,0,0,0.24612908
shopper_0010200,0,0,0.52619723
shopper_0010201,0,0,0.84500405
shopper_0010202,0,0,0.43119168
shopper_0010203,1,0,0.16308978
shopper_0010204,0,0,0.72394398
shopper_0010205,1,0,0.04414601
shopper_0010206,0,0,0.48341051
shopper_0010207,0,0,0.86925515
shopper_0010208,1,0,0.90403018
shopper_0010209,0,1,0.70947317
shopper_0010210,1,0,0.47058908
shopper_0010211,0,0,0.52791168
shopper_0010212,0,0,0.84561000
shopper_0010213,0,0,0.18236036
shopper_0010214,0,0,0.70309522
shopper_0010215,0,0,0.66550570
shopper_0010216,1,1,0.40373299
shopper_0010217,1,0,0.23416117
shopper_0010218,1,0,0.37543717
shopper_0010219,1,1,0.51583528
shopper_0010220,1,0,0.31554834
shopper_0010221,0,0,0.51464425
shopper_0010222,0,0,0.51063553
shopper_0010223,1,0,0.59329474
shopper_0010224,0,0,0.47632380
shopper_0010225,0,0,0.42174063
shopper_0010226,0,0,0.38394162
shopper_0010227,1,0,0.84207712
shopper_0010228,0,0,0.22409885
shopper_0010229,1,0,0.15564559
shopper_0010230,0,0,0.43893993
shopper_0010231,1,0,0.54262946
shopper_0010232,1,0,0.76504653
shopper_0010233,1,0,0.69880007
shopper_0010234,0,0,0.36099601
shopper_0010235,1,0,0.16615446
shopper_0010236,0,0,0.87037120
shopper_0010237,0,0,0.63085437
shopper_0010238,1,0,0.17492210
shopper_0010239,0,0,0.46674057
shopper_0010240,0,0,0.18879880
shopper_0010241,0,1,0.65628998
shopper_0010242,1,0,0.68393660
shopper_0010243,0,0,0.19307104
shopper_0010244,0,0,0.35620243
shopper_0010245,1,0,0.88230206
shopper_0010246,1,1,0.30423400
shopper_0010247,1,0,0.08863017
shopper_0010248,1,0,0.68684856
shopper_0010249,1,0,0.13780745
shopper_0010250,1,0,0.70958438
shopper_0010251,0,0,0.08396960
shopper_0010252,0,0,0.28922488
shopper_0010253,0,0,0.58555751
shopper_0010254,1,0,0.67454845
shopper_0010255,0,0,0.85839739
shopper_0010256,0,0,0.45687389
shopper_0010257,0,0,0.16648533
shopper_0010258,0,1,0.31841505
shopper_0010259,0,0,0.08402533
shopper_0010260,0,0,0.81203331
shopper_0010261,0,0,0.89460761
shopper_0010262,0,0,0.72766939
shopper_0010263,1,0,0.56695497
shopper_0010264,1,0,0.56612367
shopper_0010265,1,0,0.54636774
shopper_0010266,0,0,0.29824911
shopper_0010267,1,0,0.55291218
shopper_0010268,0,0,0.60772890
shopper_0010269,1,0,0.14587476
shopper_0010270,1,0,0.50567390
shopper_0010271,1,0,0.28249990
shopper_0010272,0,0,0.32954744
shopper_0010273,0,0,0.55488546
shopper_0010274,0,0,0.26131513
shopper_0010275,1,0,0.90637483
shopper_0010276,1,0,0.28431026
shopper_0010277,0,0,0.78433847
shopper_0010278,1,0,0.77235488
shopper_0010279,1,0,0.57514673
shopper_0010280,1,0,0.41650885
shopper_0010281,1,1,0.63641698
shopper_0010282,0,1,0.28780066
shopper_0010283,1,0,0.56622385
shopper_0010284,1,1,0.72761696
shopper_0010285,1,0,0.48495370
shopper_0010286,1,0,0.46813477
shopper_0010287,0,0,0.58619120
shopper_0010288,1,0,0.18269168
shopper_0010289,0,0,0.55264855
shopper_0010290,0,0,0.86271835
shopper_0010291,0,0,0.38850390
shopper_0010292,0,0,0.49901978
shopper_0010293,0,1,0.66444504
shopper_0010294,1,0,0.32539351
shopper_0010295,1,0,0.64043298
shopper_0010296,0,0,0.11107858
shopper_0010297,1,0,0.77923301
shopper_0010298,1,0,0.76172514
shopper_0010299,0,0,0.59698969
shopper_0010300,0,0,0.57329120
shopper_0010301,0,0,0.47409199
shopper_0010302,0,0,0.40928332
shopper_0010303,0,0,0.63284177
shopper_0010304,1,0,0.37421450
shopper_0010305,1,0,0.64644161
shopper_0010306,1,0,0.34291310
shopper_0010307,1,0,0.25007317
shopper_0010308,1,0,0.40926501
shopper_0010309,0,0,0.34946567
shopper_0010310,1,0,0.65123831
shopper_0010311,1,0,0.30173857
shopper_0010312,0,1,0.83235260
shopper_0010313,1,0,0.63987454
shopper_0010314,1,0,0.41735449
shopper_0010315,1,0,0.74526919
shopper_0010316,0,1,0.43639816
shopper_0010317,0,0,0.47156213
shopper_0010318,1,0,0.63739940
shopper_0010319,1,0,0.39361071
shopper_0010320,0,0,0.66376809
shopper_0010321,1,0,0.33642975
shopper_0010322,0,0,0.44153755
shopper_0010323,1,0,0.58957886
shopper_0010324,1,0,0.60923933
shopper_0010325,1,1,0.58849506
shopper_0010326,1,0,0.70197612
shopper_0010327,1,0,0.15382574
shopper_0010328,0,0,0.73623431
shopper_0010329,0,0,0.14116812
shopper_0010330,1,0,0.11802607
shopper_0010331,0,0,0.44424925
shopper_0010332,1,0,0.39288766
shopper_0010333,1,0,0.76652878
shopper_0010334,0,0,0.75386607
shopper_0010335,1,0,0.76368492
shopper_0010336,1,0,0.18717205
shopper_0010337,0,1,0.33608163
shopper_0010338,0,0,0.58590031
shopper_0010339,1,0,0.86364662
shopper_0010340,1,0,0.47599453
shopper_0010341,0,0,0.67391284
shopper_0010342,0,0,0.36273132
shopper_0010343,0,0,0.53651386
shopper_0010344,1,1,0.55854417
shopper_0010345,1,0,0.50299403
shopper_0010346,0,1,0.75498580
shopper_0010347,0,0,0.87091261
shopper_0010348,0,0,0.50994041
shopper_0010349,1,0,0.40708697
shopper_0010350,1,0,0.49621735
shopper_0010351,0,0,0.09643700
shopper_0010352,1,0,0.80109769
shopper_0010353,1,0,0.74733976
shopper_0010354,0,0,0.11293693
shopper_0010355,1,0,0.35439798
shopper_0010356,0,0,0.59063877
shopper_0010357,0,0,0.01735001
shopper_0010358,0,0,0.11585083
shopper_0010359,0,0,0.71670881
shopper_0010360,1,0,0.64181534
shopper_0010361,0,0,0.21053110
shopper_0010362,0,0,0.07866822
shopper_0010363,0,1,0.90702382
shopper_0010364,1,0,0.65954729
shopper_0010365,0,0,0.13743550
shopper_0010366,1,0,0.20268303
shopper_0010367,0,0,0.23505081
shopper_0010368,1,0,0.14841678
shopper_0010369,1,0,0.64064231
shopper_0010370,0,0,0.58916262
shopper_0010371,1,0,0.63961760
shopper_0010372,1,0,0.11604489
